Host CoM,Host HalfM* radius,Host ID,Host KappaCorot,Host M*,Host M* Iron,Host M* Metal,Host Mgas,Host Mhyd,Host Mtot,Host R200,Host i,Host vel,Sat CoM,Sat HalfM* radius,Sat ID,Sat M*,Sat M* Iron,Sat M* Metal,Sat Mgas,Sat Mhyd,Sat Mtot,Sat i,Sat vel,Volume
"[22.095863342285156, 62.88937759399414, 176.62039184570312]",1.970421552658081,1,0.17648497223854065,44943520.0,0.0002596396952867508,0.0044561889953911304,866081856.0,41398180.0,31925204992.0,66.82561137220088,0,"[276.1573486328125, 232.85598754882812, 458.91510009765625, 10.23488998413086, 7.480525493621826, 79.25108337402344]","[[22.049789428710938, 62.9168586730957, 176.62667846679688], [22.09756088256836, 62.903289794921875, 176.64430236816406], [22.177234649658203, 62.85320281982422, 176.63987731933594], [22.126590728759766, 62.81361770629883, 176.6546173095703], [22.049522399902344, 62.88139724731445, 176.611328125], [22.09088134765625, 62.86552429199219, 176.62376403808594], [22.079862594604492, 62.867103576660156, 176.62034606933594], [22.098243713378906, 62.8876838684082, 176.6566619873047], [22.047060012817383, 62.90249252319336, 176.57896423339844], [22.118274688720703, 62.85770034790039, 176.5558624267578], [22.099166870117188, 62.93763732910156, 176.62240600585938], [22.117542266845703, 62.937618255615234, 176.58624267578125], [22.06172752380371, 62.87812042236328, 176.6630401611328], [22.066234588623047, 62.928871154785156, 176.63430786132812], [22.058732986450195, 62.90092086791992, 176.6360626220703], [22.13751220703125, 62.87948226928711, 176.53451538085938], [22.078744888305664, 62.93327713012695, 176.60821533203125], [22.082361221313477, 62.888916015625, 176.63861083984375], [22.021080017089844, 62.883819580078125, 176.5583038330078], [22.142358779907227, 62.86251449584961, 176.62451171875], [22.064559936523438, 62.87977600097656, 176.6645965576172], [22.09471893310547, 62.94638442993164, 176.5946044921875], [22.160213470458984, 62.881866455078125, 176.57582092285156], [22.119720458984375, 62.91144561767578, 176.60516357421875], [22.059106826782227, 62.91199493408203, 176.62538146972656], [22.074647903442383, 62.90156936645508, 176.6569061279297], [22.086204528808594, 62.91802978515625, 176.59385681152344], [22.10860252380371, 62.951454162597656, 176.55633544921875], [22.08864402770996, 62.844024658203125, 176.66635131835938], [22.047082901000977, 62.90198516845703, 176.62071228027344], [22.091157913208008, 62.89903259277344, 176.65103149414062], [22.098018646240234, 62.893470764160156, 176.54763793945312], [22.043010711669922, 62.88449478149414, 176.58172607421875], [22.129268646240234, 62.88510513305664, 176.65187072753906], [22.137760162353516, 62.865699768066406, 176.59059143066406], [22.104366302490234, 62.92826843261719, 176.66946411132812], [22.088027954101562, 62.90663528442383, 176.61480712890625], [22.106372833251953, 62.94367980957031, 176.5960235595703], [22.096851348876953, 62.88722610473633, 176.60537719726562], [22.068565368652344, 62.87669372558594, 176.59921264648438]]","[0.5861345529556274, 1.0960707664489746, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0880191326141357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.581910252571106]","[16860, 16861, 16862, 16863, 16864, 16865, 16866, 16867, 16868, 16869, 16870, 16871, 16872, 16873, 16874, 16875, 16876, 16877, 16878, 16879, 16880, 16881, 16882, 16883, 16884, 16885, 16886, 16887, 16888, 16889, 16890, 16891, 16892, 16893, 16894, 16895, 16896, 16897, 16898, 16899]","[394012.8125, 392995.9375, 0.0, 0.0, 0.0, 0.0, 0.0, 130531.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6923143.5]","[2.1677464246749878e-05, 1.0369165465817787e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001355429267277941]","[0.00023868113930802792, 0.0003586220263969153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0030332100577652454]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43331692.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22977500.0]","[757651520.0, 286595744.0, 200583968.0, 152782656.0, 127974376.0, 134932800.0, 114965168.0, 77580752.0, 71399416.0, 50826708.0, 40237812.0, 38725108.0, 36607328.0, 29648910.0, 29346372.0, 25110812.0, 26623514.0, 27228592.0, 27228592.0, 26320970.0, 23900652.0, 18152398.0, 20270176.0, 18454940.0, 19665098.0, 18454940.0, 17244778.0, 16337160.0, 15732079.0, 16337160.0, 15126998.0, 14824458.0, 13916840.0, 10588899.0, 8471118.0, 9076198.0, 7866038.5, 8471118.0, 6958418.0, 3952242688.0]","[16859, 16860, 16861, 16862, 16863, 16864, 16865, 16866, 16867, 16868, 16869, 16870, 16871, 16872, 16873, 16874, 16875, 16876, 16877, 16878, 16879, 16880, 16881, 16882, 16883, 16884, 16885, 16886, 16887, 16888, 16889, 16890, 16891, 16892, 16893, 16894, 16895, 16896, 16897, 16898]","[[1.1482017040252686, 38.92173385620117, 22.046680450439453, -1.4305907487869263, 1.6623740196228027, -29.078840255737305], [49.730873107910156, 1.050682544708252, 7.930037021636963, -4.410618782043457, -17.074661254882812, 2.6820778846740723], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [136.6521759033203, 130.82028198242188, 129.41490173339844, -21.75807762145996, 33.00739288330078, 27.365333557128906]]",01
"[18.187292098999023, 61.3446044921875, 176.81729125976562]",1.3982503414154053,2,0.18460839986801147,119394864.0,0.00045418983791023493,0.007874609902501106,192915824.0,20726298.0,22646358016.0,59.891383070785935,1,"[396.88995361328125, 530.1871948242188, 324.9322814941406, 30.789081573486328, 71.43360900878906, 88.5924072265625]","[[18.15083122253418, 61.35246276855469, 176.83871459960938], [18.173616409301758, 61.307044982910156, 176.8153076171875], [18.137805938720703, 61.318599700927734, 176.7825469970703], [18.15241050720215, 61.35716247558594, 176.76202392578125], [18.211130142211914, 61.325042724609375, 176.8250732421875], [18.187877655029297, 61.34040451049805, 176.7947998046875], [18.146846771240234, 61.34416961669922, 176.78582763671875], [18.224008560180664, 61.399227142333984, 176.84317016601562], [18.17995834350586, 61.370330810546875, 176.82870483398438], [18.150121688842773, 61.36906433105469, 176.78221130371094], [18.213809967041016, 61.33043670654297, 176.87606811523438]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16900, 16901, 16902, 16903, 16904, 16905, 16906, 16907, 16908, 16909, 16910]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[212080480.0, 36002244.0, 33279386.0, 24203196.0, 22085416.0, 12706678.0, 9983818.0, 10891439.0, 8773658.0, 7866038.5, 6353338.5]","[16899, 16900, 16901, 16902, 16903, 16904, 16905, 16906, 16907, 16908, 16909]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",01
"[20.056503295898438, 54.926326751708984, 182.6460418701172]",2.3002712726593018,3,0.32776933908462524,45367436.0,0.0002187188365496695,0.004742091055959463,168139232.0,42817092.0,15981214720.0,51.55150422005025,2,"[143.263671875, 366.22540283203125, 336.80615234375, -2.5252466201782227, 21.094018936157227, -0.6072683334350586]","[[20.06736946105957, 54.89002227783203, 182.5731658935547], [20.051755905151367, 54.966064453125, 182.58303833007812], [20.062599182128906, 54.85786056518555, 182.6280517578125], [20.05657196044922, 54.87248992919922, 182.542236328125], [20.07493782043457, 54.86949157714844, 182.5954132080078], [20.05449867248535, 54.91390609741211, 182.56263732910156], [20.061996459960938, 54.94243621826172, 182.64784240722656], [20.058609008789062, 54.89439010620117, 182.55592346191406], [20.06635093688965, 54.929439544677734, 182.61721801757812], [20.057514190673828, 54.89081573486328, 182.55859375], [20.104429244995117, 54.948177337646484, 182.66085815429688], [20.089778900146484, 54.93185806274414, 182.65199279785156], [20.08570098876953, 54.88404083251953, 182.5663604736328], [20.12224006652832, 54.92802047729492, 182.5541229248047], [20.078622817993164, 54.908992767333984, 182.58901977539062]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0039710998535156]","[16911, 16912, 16913, 16914, 16915, 16916, 16917, 16918, 16919, 16920, 16921, 16922, 16923, 16924, 16925]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23518926.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001616657682461664]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029883908573538065]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17084052.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10300420.0]","[120108352.0, 98628016.0, 47498768.0, 37817484.0, 29346372.0, 25110812.0, 21480332.0, 18454940.0, 12706678.0, 12101598.0, 13009219.0, 7866038.5, 7866038.5, 6655878.5, 5033967616.0]","[16910, 16911, 16912, 16913, 16914, 16915, 16916, 16917, 16918, 16919, 16920, 16921, 16922, 16923, 16924]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [219.52276611328125, 323.046630859375, 209.7453155517578, -117.16149139404297, -55.22596740722656, 69.56317138671875]]",01
"[19.577308654785156, 60.17542266845703, 177.2740478515625]",0.8008270263671875,4,0.2527104914188385,3342861.5,0.00012677708582486957,0.0027780847158282995,258617568.0,63164188.0,10813574144.0,44.03140055853899,3,"[70.36212921142578, 88.25566101074219, 223.04345703125, -12.23642349243164, -56.3138427734375, -12.763689994812012]","[[19.546091079711914, 60.1747932434082, 177.32237243652344], [19.565107345581055, 60.1646728515625, 177.30604553222656], [19.587583541870117, 60.17716979980469, 177.2587432861328], [19.597702026367188, 60.15959930419922, 177.3031005859375], [19.59201431274414, 60.1555290222168, 177.2757110595703], [19.605789184570312, 60.16677474975586, 177.28575134277344], [19.598114013671875, 60.14664840698242, 177.31861877441406], [19.537492752075195, 60.19651412963867, 177.28688049316406], [19.559206008911133, 60.222808837890625, 177.25254821777344], [19.62246322631836, 60.15430450439453, 177.24078369140625], [19.559680938720703, 60.15658187866211, 177.28030395507812], [19.561809539794922, 60.20408248901367, 177.2759246826172], [19.546043395996094, 60.176605224609375, 177.32749938964844], [19.543787002563477, 60.20698547363281, 177.3249969482422], [19.565120697021484, 60.15517807006836, 177.2317352294922], [19.54934310913086, 60.1709098815918, 177.29937744140625], [19.583280563354492, 60.21146011352539, 177.23455810546875], [19.58563804626465, 60.13559341430664, 177.29539489746094], [19.611766815185547, 60.17795944213867, 177.22105407714844], [19.569862365722656, 60.14388656616211, 177.3201446533203], [19.54509925842285, 60.190547943115234, 177.31292724609375]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16926, 16927, 16928, 16929, 16930, 16931, 16932, 16933, 16934, 16935, 16936, 16937, 16938, 16939, 16940, 16941, 16942, 16943, 16944, 16945, 16946]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[115872784.0, 81988312.0, 49919088.0, 41750512.0, 27833670.0, 23598112.0, 21782876.0, 16034619.0, 15429538.0, 13916840.0, 13311759.0, 12404138.0, 11799061.0, 10891439.0, 8471118.0, 9378737.0, 7563498.5, 7563498.5, 6958418.0, 5748259.0, 285597664.0]","[16925, 16926, 16927, 16928, 16929, 16930, 16931, 16932, 16933, 16934, 16935, 16936, 16937, 16938, 16939, 16940, 16941, 16942, 16943, 16944, 16945]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",01
"[26.465242385864258, 59.23784255981445, 187.44918823242188]",3.091470718383789,5,0.1858394294977188,26974474.0,0.0002501217823009938,0.0047499616630375385,13180359.0,21747.591796875,7992673792.0,43.31627749388891,4,"[260.113525390625, 211.98910522460938, 279.9444580078125, 42.01421356201172, 23.9733943939209, 70.33416748046875]","[[26.491090774536133, 59.226646423339844, 187.45541381835938], [26.49351692199707, 59.29487991333008, 187.4640350341797], [26.452119827270508, 59.20590591430664, 187.45823669433594], [26.458969116210938, 59.215152740478516, 187.4866180419922], [26.50263023376465, 59.23377990722656, 187.47061157226562], [26.482322692871094, 59.24415588378906, 187.4423065185547], [26.45252799987793, 59.21107864379883, 187.48892211914062], [26.43369483947754, 59.24565505981445, 187.42965698242188], [26.52559471130371, 59.20833969116211, 187.45509338378906], [26.530227661132812, 59.23650360107422, 187.4608154296875], [26.49186134338379, 59.226707458496094, 187.4545440673828]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[16947, 16948, 16949, 16950, 16951, 16952, 16953, 16954, 16955, 16956, 16957]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[136142960.0, 126461680.0, 44775908.0, 39027656.0, 32069230.0, 23295572.0, 15429538.0, 7866038.5, 5748259.0, 6050799.0, 12404138.0]","[16946, 16947, 16948, 16949, 16950, 16951, 16952, 16953, 16954, 16955, 16956]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",01
