Volume,Host i,Host ID,Host R200,Host CoM,Host Mtot,Host M*,Host KappaCorot,Host Mhyd,Host Mgas,Host HalfM* radius,Host M* Metal,Host M* Iron,Host vel,Host Vmax,Host CoMV,Sat i,Sat ID,Sat CoM,Sat Mtot,Sat M*,Sat Mhyd,Sat Mgas,Sat HalfM* radius,Sat M* Metal,Sat M* Iron,Sat vel,Sat Vmax,Sat CoMV
7,0,1,120.46016,"[365.3681945800781, 369.51727294921875, 108.22306060791016]",206741830000.0,3202387000.0,0.1553414762020111,0.6084715127944946,19845334.0,1.2189730405807495,0.0235609039664268,0.0009567366214469,"[1805.1446533203125, 1785.9156494140625, 2793.85498046875, 4.951310157775879, 526.1416015625, 608.4797973632812]",98.83331298828124,"[-139.13914489746094, 55.4479866027832, -324.5010986328125]","[33965, 33966, 33967, 33968, 33971, 33975, 33976, 33982, 33983, 33984, 33986, 33989, 33990, 33992, 33993, 33994, 33996, 33997, 33998, 34001, 34002, 34003, 34004, 34005, 34006, 34007, 34008, 34009, 34010, 34014, 34015, 34019, 34020, 34022, 34023, 34024, 34026, 34027, 34028, 34029, 34030, 34031, 34035, 34036, 34037, 34041, 34042, 34043, 34045, 34047, 34049, 34050, 34051, 34056, 34057, 34058, 34060, 34062, 34063, 34064, 34067, 34068, 34069]","[33966, 33967, 33968, 33969, 33972, 33976, 33977, 33983, 33984, 33985, 33987, 33990, 33991, 33993, 33994, 33995, 33997, 33998, 33999, 34002, 34003, 34004, 34005, 34006, 34007, 34008, 34009, 34010, 34011, 34015, 34016, 34020, 34021, 34023, 34024, 34025, 34027, 34028, 34029, 34030, 34031, 34032, 34036, 34037, 34038, 34042, 34043, 34044, 34046, 34048, 34050, 34051, 34052, 34057, 34058, 34059, 34061, 34063, 34064, 34065, 34068, 34069, 34070]","[[365.37957763671875, 369.47265625, 108.26194763183594], [365.39617919921875, 369.5645751953125, 108.29598236083984], [365.3966369628906, 369.4255676269531, 108.15116882324219], [365.3861083984375, 369.50457763671875, 108.25411224365234], [365.406982421875, 369.4921569824219, 108.1768798828125], [365.39892578125, 369.5249328613281, 108.22572326660156], [365.37689208984375, 369.4267272949219, 108.16036224365234], [365.3381042480469, 369.5632629394531, 108.18614196777344], [365.3717041015625, 369.54071044921875, 108.19017791748047], [365.4206237792969, 369.4361267089844, 108.25208282470703], [365.3198547363281, 369.5131530761719, 108.15216827392578], [365.3914794921875, 369.57318115234375, 108.28497314453125], [365.3440246582031, 369.5848388671875, 108.31666564941406], [365.30010986328125, 369.4886169433594, 108.29141235351562], [365.2994079589844, 369.53009033203125, 108.26036071777344], [365.28436279296875, 369.49725341796875, 108.22315979003906], [365.37579345703125, 369.46197509765625, 108.25111389160156], [365.3038024902344, 369.56634521484375, 108.29784393310547], [365.3975524902344, 369.5873107910156, 108.20561981201172], [365.2663879394531, 369.5582580566406, 108.19629669189453], [365.3804626464844, 369.4819641113281, 108.26473236083984], [365.4172668457031, 369.4363708496094, 108.18700408935547], [365.42822265625, 369.5349426269531, 108.16898345947266], [365.2954406738281, 369.5111083984375, 108.18505096435547], [365.3184509277344, 369.5765380859375, 108.16996765136719], [365.3061218261719, 369.51373291015625, 108.1951904296875], [365.4277648925781, 369.42120361328125, 108.26171875], [365.4098815917969, 369.409423828125, 108.231201171875], [365.48321533203125, 369.52392578125, 108.2545394897461], [365.41046142578125, 369.5353088378906, 108.27149200439453], [365.3699951171875, 369.51416015625, 108.28318786621094], [365.3272399902344, 369.4207763671875, 108.27140045166016], [365.3635559082031, 369.4861145019531, 108.24356842041016], [365.3343811035156, 369.50335693359375, 108.25538635253906], [365.3523864746094, 369.6279602050781, 108.20010375976562], [365.42755126953125, 369.46343994140625, 108.25011444091797], [365.3916320800781, 369.60064697265625, 108.19213104248047], [365.28155517578125, 369.52716064453125, 108.22330474853516], [365.4306640625, 369.51953125, 108.2907485961914], [365.3924560546875, 369.4263000488281, 108.21804809570312], [365.3302917480469, 369.5938415527344, 108.29808807373047], [365.3214111328125, 369.4228820800781, 108.24274444580078], [365.3734436035156, 369.5431823730469, 108.1463394165039], [365.34161376953125, 369.5806579589844, 108.30479431152344], [365.3926086425781, 369.42572021484375, 108.2724609375], [365.3484191894531, 369.4688415527344, 108.24673461914062], [365.31231689453125, 369.50244140625, 108.28881072998047], [365.42193603515625, 369.5635986328125, 108.30708312988281], [365.3722229003906, 369.4058532714844, 108.2142562866211], [365.4216613769531, 369.56561279296875, 108.31744384765625], [365.3700866699219, 369.5985107421875, 108.19544219970703], [365.414794921875, 369.52886962890625, 108.16650390625], [365.3294372558594, 369.4771423339844, 108.18805694580078], [365.29400634765625, 369.4994201660156, 108.18096160888672], [365.3641357421875, 369.6164855957031, 108.23343658447266], [365.3812561035156, 369.57769775390625, 108.32354736328125], [365.3668518066406, 369.5252380371094, 108.28382110595703], [365.38739013671875, 369.5361022949219, 108.30709075927734], [365.3450012207031, 369.5135192871094, 108.16603088378906], [365.39410400390625, 369.5065002441406, 108.29390716552734], [365.4034729003906, 369.61834716796875, 108.20005798339844], [365.3753967285156, 369.48486328125, 108.14097595214844], [365.3280029296875, 369.49041748046875, 108.17024230957031]]","[308645760.0, 300986176.0, 248385264.0, 232966000.0, 177590960.0, 92369400.0, 106512480.0, 63966492.0, 62151852.0, 61677940.0, 56574964.0, 41750512.0, 37776104.0, 32674308.0, 32674308.0, 29648910.0, 26926052.0, 26320970.0, 26018430.0, 24636440.0, 23900652.0, 23900652.0, 23598112.0, 23598112.0, 23598112.0, 22993034.0, 22690494.0, 22993034.0, 21782876.0, 19665098.0, 19362556.0, 18454940.0, 17980778.0, 15429538.0, 15429538.0, 13009219.0, 13311759.0, 12706678.0, 12404138.0, 12706678.0, 12706678.0, 12404138.0, 11193980.0, 11496520.0, 10891439.0, 10286359.0, 10286359.0, 9681278.0, 9983818.0, 9076198.0, 9076198.0, 9076198.0, 7866038.5, 7866038.5, 8168578.0, 8168578.0, 6353338.5, 7260958.5, 7260958.5, 7260958.5, 6958418.0, 6655878.5, 6353338.5]","[660149.4375, 261516.53125, 0.0, 917883.875, 0.0, 397262.0625, 926037.3125, 130568.8125, 131174.46875, 262337.0, 0.0, 0.0, 261162.3125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130707.21875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 130919.5625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.7191985249519348, 0.19890499114990234, 0.0, 1.2552851438522339, 0.0, 0.694122850894928, 0.8624584078788757, 0.12233088165521622, 0.9680715799331665, 0.7264800667762756, 0.0, 0.0, 1.0937339067459106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2772008180618286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9009946584701538, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0007931766449473798, 1.7180704162456095e-05, 0.0, 0.0004929201095364988, 0.0, 0.001304873265326023, 0.0005399230285547674, 0.0, 0.001024992554448545, 0.0001850003027357161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.692745329113677e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.281730823800899e-05, 1.5554363699266105e-06, 0.0, 1.3287686670082621e-05, 0.0, 4.1863379010464996e-05, 2.5145347535726614e-05, 0.0, 2.1668516637873836e-05, 1.9041328414459713e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8672282041952712e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[15.358514785766602, 20.433645248413086, 59.36210632324219, -5.335425853729248, 5.431163787841797, 6.346639633178711], [1.9634437561035156, 0.4663064479827881, 0.5909339189529419, -0.956852376461029, -1.0771563053131104, 0.5249345898628235], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [31.713680267333984, 14.166694641113281, 63.26404571533203, 10.82104778289795, 13.943020820617676, -8.748433113098145], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0773913562297821, 23.340944290161133, 25.937089920043945, -1.294729471206665, -0.0781707912683487, 7.899949073791504], [32.956363677978516, 29.47766876220703, 25.308820724487305, -21.02927589416504, 19.725467681884766, -3.8716132640838623], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.16214272379875183, 4.11143684387207, 4.676577568054199, -0.8164800405502319, -0.8707886934280396, 4.384912014007568], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.06140619516372681, 1.4102559089660645, 15.57970142364502, -0.2942761480808258, -0.9781054258346558, 4.687362194061279], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[16.087568283081055, 16.289560317993164, 13.064937591552734, 17.059009552001953, 13.449445724487305, 12.195636749267578, 12.595598220825195, 10.323266983032227, 9.988265037536621, 11.78537654876709, 8.67678165435791, 8.857583045959473, 8.656733512878418, 8.632558822631836, 7.980701923370361, 7.550997734069824, 8.66437816619873, 7.505502223968506, 5.222408771514893, 8.60743236541748, 6.06763219833374, 6.912205696105957, 6.276851177215576, 7.379594326019287, 7.86643648147583, 11.443944931030273, 5.757336139678955, 6.224052429199219, 7.030041694641113, 6.269644260406494, 7.311590194702148, 5.398277282714844, 7.098085880279541, 6.141739368438721, 5.942821025848389, 4.086545944213867, 4.938145637512207, 5.21233606338501, 6.701766490936279, 4.593987464904785, 6.575581073760986, 7.087316989898682, 5.012824535369873, 6.7336931228637695, 4.522561550140381, 5.141571044921875, 5.1240105628967285, 3.9452807903289795, 4.8472161293029785, 4.217324256896973, 5.358644008636475, 5.851226329803467, 3.834702730178833, 4.321177959442139, 4.07274866104126, 4.278148651123047, 4.1065287590026855, 4.70895528793335, 5.333946228027344, 4.233575820922852, 3.809480667114258, 4.896406173706055, 4.4558515548706055]","[[-124.62999725341797, 105.61885833740234, -209.9773712158203], [-227.03440856933594, 8.064482688903809, -351.1559143066406], [-190.8882293701172, 64.48027038574219, -391.58251953125], [5.522318363189697, 40.46470642089844, -351.61468505859375], [-197.75259399414062, -60.62335205078125, -327.4624938964844], [10.114728927612305, 111.19981384277344, -343.09246826171875], [-128.981689453125, 81.6976318359375, -275.42510986328125], [-198.68756103515625, 134.43959045410156, -319.7283935546875], [-173.22377014160156, -79.07711029052734, -380.3501281738281], [-155.93472290039062, 76.59497833251953, -361.2733154296875], [-194.2400665283203, 58.7006721496582, -234.2438507080078], [-44.5103759765625, 56.78276824951172, -255.11126708984375], [-105.37676239013672, -17.63914680480957, -368.2843933105469], [-135.75967407226562, 85.03731536865234, -269.47918701171875], [-57.40643310546875, 29.16103172302246, -411.38616943359375], [-112.58792114257812, 43.531272888183594, -409.54998779296875], [-146.2589569091797, 16.665912628173828, -230.43495178222656], [-143.7474822998047, 56.280216217041016, -255.53656005859375], [-128.138671875, -75.85041046142578, -279.0808410644531], [-134.11602783203125, 57.14847183227539, -273.7428283691406], [-157.72528076171875, 132.0940399169922, -454.97601318359375], [-156.90687561035156, 21.807382583618164, -233.39007568359375], [-234.31629943847656, 26.425798416137695, -384.189208984375], [-218.49554443359375, 48.34989547729492, -247.36582946777344], [-155.38253784179688, -8.705686569213867, -317.08502197265625], [-210.13766479492188, 117.99494934082031, -339.3290100097656], [-144.46255493164062, -25.05830192565918, -362.01190185546875], [-181.78860473632812, 129.8377685546875, -334.7598571777344], [-210.97593688964844, 45.144630432128906, -371.3682556152344], [-145.5101318359375, 55.665504455566406, -456.08587646484375], [-8.557388305664062, 23.628141403198242, -327.70208740234375], [-68.68231964111328, 39.56270217895508, -381.79022216796875], [-143.28543090820312, 135.46066284179688, -430.7807922363281], [-32.43876266479492, 137.1689453125, -298.1723327636719], [-115.5457992553711, -1.525848627090454, -350.00250244140625], [-98.08808898925781, 4.052186489105225, -318.2030334472656], [-146.2806396484375, 136.16860961914062, -233.4596710205078], [-178.8661651611328, 9.032486915588379, -410.2657775878906], [-161.7309112548828, 79.88947296142578, -394.841064453125], [-116.33991241455078, 41.16958236694336, -240.92079162597656], [-190.71324157714844, 10.164661407470703, -283.9577941894531], [-89.38496398925781, 74.30001831054688, -378.0718994140625], [-134.9569549560547, 148.24537658691406, -328.07025146484375], [-75.12255859375, 1.9371392726898193, -379.4748840332031], [-76.71047973632812, 70.38375091552734, -234.5820770263672], [-117.9298095703125, 47.547279357910156, -235.1533203125], [-122.82674407958984, 1.5447903871536255, -397.8807067871094], [-40.246212005615234, 39.67280960083008, -300.6152648925781], [-105.61372375488281, 62.0024528503418, -350.9997863769531], [-94.20870208740234, -41.50002670288086, -321.2322692871094], [-163.92832946777344, 16.937061309814453, -312.75836181640625], [-221.39024353027344, 65.56712341308594, -312.9854736328125], [-216.358642578125, -46.59636306762695, -328.1529235839844], [-172.2620086669922, 63.21754837036133, -234.2259063720703], [-173.9141082763672, 79.47445678710938, -276.5953369140625], [-37.79244613647461, 42.774932861328125, -333.2899475097656], [-55.52424621582031, 120.89468383789062, -223.00851440429688], [-86.01860809326172, 5.201355934143066, -281.91741943359375], [-149.56190490722656, 3.18292498588562, -347.7022705078125], [-30.437702178955078, 23.849077224731445, -355.83367919921875], [-154.4666748046875, -13.00558853149414, -291.9638366699219], [-196.2069549560547, 51.470951080322266, -289.9178466796875], [-135.78457641601562, 131.61021423339844, -431.19647216796875]]"
